Date,CL.NYM,B.IPE,NG.NYM,HO.NYM,RB.NYM,GC.CMX,SI.CMX,HG.CMX,PL.NYM,C.CBT,W.CBT,S.CBT,SM.CBT,BO.CBT,O.CBT,LC.CME,LH.CME,CC.NYB,KC.NYB,SB.NYB,ND.CME,N225.GI,HSI.HI,KOSPI200.KS,AS51.GI,SSMI.SIX,IBEX.GI,FTSEMIB.FI,TU.CBT,FV.CBT,TY.CBT,US.CBT,10JGB.OSE,EURUSD.FX,USDJPY.FX,GBPUSD.FX,AUDUSD.FX,USDCAD.FX,USDCHF.FX,NZDUSD.FX,USDNOK.FX,USDSEK.FX
2012-11-21,103.55178962522,174.880520351672,2.9065664556045,2.8983761611695,3.08747831318611,725.06573314483,15.323987861292,3.10967919057325,1583.9,133.54876145468,76.30518825804,1494.6610700197,1596.70424301309,19.703925525308,387.0418208412,104.505048171535,74.94250060303,1498.354367664,53.4385200244,19.28870803524,,9222.52,21524.36,247.02,4369.499,6643.7,7805.4,15394.62,111.292877471344,130.360100327264,258.883647716537,159.991262306391,,1.2829,82.52,1.5951,1.0367,0.9962,0.9387,0.8143,,
2012-11-22,103.55178962522,174.76985648958,2.9065664556045,2.8983761611695,3.08747831318611,725.06573314483,15.323987861292,3.10967919057325,1583.9,133.54876145468,76.30518825804,1494.6610700197,1596.70424301309,19.703925525308,387.0418208412,104.505048171535,74.94250060303,1498.354367664,53.4385200244,19.28870803524,,9366.8,21743.2,249.51,4413.072,6679.11,7875.6,15553.62,111.292877471344,130.360100327264,258.883647716537,159.991262306391,,1.2882,82.47,1.5939,1.0388,0.9969,0.9346,0.8153,,
2012-11-23,104.61835646732,175.370603169508,2.9065664556045,2.8983761611695,3.08747831318611,734.84180604702,15.7267425377544,3.1269085538965,1617.1,134.653286579675,76.3140465339,1505.8053563575,1593.30940762752,19.792446326116,386.8398157155,105.45852513823,74.94250060303,1531.7997776565,52.6681088576,18.89506093248,,9366.8,21913.98,251.44,4413.013,6715.09,7909.6,15635.89,111.292877471344,130.327375311492,258.762348127587,159.924640918797,,1.2976,82.38,1.6029,1.0457,0.9925,0.9276,0.8234,,
2012-11-26,104.17987898779,175.212511937948,2.9065664556045,2.8983761611695,3.08747831318611,734.170487664,15.7469722247,3.133093453551,1611.0,134.8777835563,76.57093653384,1512.1735199791,1612.54680814575,19.89706181798,388.0518464697,105.45852513823,74.94250060303,1514.164925115,51.8801883461,18.855696222204,,9388.94,21861.81,250.73,4424.189,6681.88,7874.8,15520.14,111.300767785238,130.441912866694,259.186896688912,160.524233407141,,1.2969,82.06,1.6028,1.0463,0.9933,0.9274,0.8219,,
2012-11-27,103.59919259598,174.422055780148,2.9065664556045,2.8983761611695,3.08747831318611,731.446681631,15.705593319584,3.1357441248315,1618.5,135.84761049532,78.3071586024,1538.1768547673,1636.68785977647,20.2189556391,391.889943858,105.437983937385,74.94250060303,1491.057187302,52.0377724484,18.973790353032,,9423.3,21844.03,253.41,4456.827,6711.71,7863.7,15479.81,111.308658099131,130.507362898237,259.520470558525,160.824029651312,,1.2943,82.14,1.6023,1.0447,0.9942,0.9302,0.82,,
2012-11-28,102.73408837961,172.493342755116,2.9065664556045,2.8983761611695,3.08747831318611,721.9343128696,15.56306597974,3.13441878919125,1611.7,137.2125521132,79.06897032636,1534.9927729565,1638.19667550339,20.283334403324,395.3240309949,105.00661871964,74.94250060303,1496.5300725735,53.928781676,18.816331511928,,9308.35,21708.98,251.72,4447.308,6756.48,7837.6,15453.43,111.324438729365,130.638262961822,260.035993813623,161.357000746944,,1.2946,82.08,1.6015,1.0475,0.9918,0.9295,0.8236,,
2012-11-29,103.87175967785,174.912138597984,2.9065664556045,2.8983761611695,3.08747831318611,723.8619294468,15.75846636501,3.179038422413,1619.5,136.3145642067,78.07684343004,1536.8501540128,1635.55624798128,20.210908293572,381.3856773216,105.37636033485,74.94250060303,1514.164925115,54.3314966041,19.003313885739,,9400.88,21922.89,254.73,4477.731,6828.52,7973.7,15887.99,111.324438729365,130.654642908278,260.127309274403,161.188990542084,,1.2977,82.12,1.604,1.0434,0.9927,0.9275,0.8224,,
2012-11-30,105.1160876603,175.228321061104,2.9065664556045,2.8983761611695,3.08747831318611,719.503839794,15.44812457664,3.21482248469975,1604.6,135.34473726768,76.8012517062,1527.0325684295,1630.27539293706,20.041914037484,379.3656260646,104.123347083305,74.94250060303,1511.732531661,52.4755060659,19.022996240877,,9446.01,22030.39,254.25,4506.036,6820.6,7934.6,15808.24,111.340221594429,130.744732613788,260.340378682889,161.357000746944,,1.2984,82.45,1.6008,1.0423,0.9943,0.9278,0.8196,,
2012-12-03,105.37680399948,176.066204588372,2.9065664556045,2.8983761611695,3.08747831318611,719.6295539186,15.480308169508,3.2258669483685,1613.8,134.94962258882,76.21660549944,1542.9529774835,1646.11795806972,20.19883727528,385.4257798356,104.3493002926,74.94250060303,1526.326892385,52.5455434447,19.38711981093,,9458.18,21767.85,255.57,4531.508,6838.7,7889.2,15876.06,111.332330161897,130.662832881506,260.005555326697,160.987378296253,,1.3052,82.23,1.609,1.0418,0.995,0.9255,0.8202,,
2012-12-04,104.8790728065,173.72645435835,2.9065664556045,2.8983761611695,3.08747831318611,712.1286111508,15.0839902116192,3.22984295528925,1582.9,134.44674936118,75.59652618924,1544.8103585398,1651.77601704567,19.969487927732,386.8398157155,103.60981706218,74.94250060303,1492.8814823925,52.002753759,19.131249194136,,9432.46,21799.97,254.83,4503.575,6853.15,7902.4,16041.54,111.356004459493,130.687402801191,260.218624735183,161.424204828887,,1.3095,81.88,1.6097,1.047,0.9928,0.9262,0.8236,,
2012-12-05,104.14432675972,173.05735659741,2.9065664556045,2.8983761611695,3.08747831318611,710.5781369474,15.13778278827,3.2435380902385,1584.2,136.02720807662,76.48235377524,1570.0176728753,1683.08394337926,20.48049436876,400.9801745145,103.65089946387,74.94250060303,1474.6385314875,51.9502257249,19.209978614688,,9468.84,22270.91,256.63,4520.399,6852.04,7883.2,15954.43,111.363895892025,130.7774925067,260.644763552155,161.558612992775,,1.3064,82.46,1.6089,1.0456,0.9918,0.9261,0.8283,,
2012-12-06,102.37856609891,170.18979476481,2.9065664556045,2.8983761611695,3.08747831318611,712.589562941,15.202149974006,3.2240998341815,1600.7,134.59042742622,75.87999101676,1582.7540001185,1695.90887705808,20.404044586244,400.1721540117,103.589275861335,74.94250060303,1470.381842943,52.7556555811,18.983631530601,,9545.16,22249.81,257.27,4509.345,6912.02,7910.8,15835.22,111.363895892025,130.802062426384,260.796955986788,161.82742932055,,1.2969,82.38,1.6049,1.0484,0.991,0.9322,0.8325,,
2012-12-07,101.83343193517,169.39324981131,2.9065664556045,2.8983761611695,3.08747831318611,714.8524171838,15.245827707184,3.2364696334905,1607.0,132.408316813425,76.2697551546,1562.5881486501,1670.63621362779,20.573038842332,395.172527150625,103.40440505856,74.94250060303,1464.9089576715,53.5085574032,18.875378577342,,9527.39,22191.17,258.78,4551.758,6925.25,7848.5,15699.22,111.356004459493,130.711972720875,260.188186248256,160.785766050422,,1.2928,82.47,1.6041,1.0482,0.989,0.934,0.8323,,
2012-12-10,101.39495445564,170.12607116853,2.8578345940151,2.8983761611695,3.08747831318611,717.9114608824,15.31019489292,3.27137013868375,1623.3,130.9266367677,75.40164412032,1565.2415501591,1672.5437681028,20.544873132984,393.3039797379,103.40440505856,73.37731660152,1449.706498584,51.4249453839,18.481731474582,,9533.75,22276.72,259.03,4557.947,6943.9,7804.4,15354.01,111.363895892025,130.736542640559,260.309940195962,160.987378296253,,1.2939,82.36,1.6073,1.0489,0.9864,0.9334,0.8345,,
2012-12-11,101.667521535216,169.83931498527,2.8578345940151,2.8983761611695,3.08747831318611,717.2828902594,15.204448802068,3.263859903389,1640.0,130.63928063762,72.8150275692,1562.3228084992,1680.45444808707,20.307476439908,391.2839284809,104.574048444,73.37731660152,1452.138892038,52.177847206,18.589984427841,,9525.32,22323.94,260.12,4576.005,6973.69,7920.9,15585.61,111.363895892025,130.662832881506,259.883801378991,160.248133394872,,1.3003,82.51,1.6112,1.0529,0.9861,0.9322,0.8388,,
2012-12-12,102.787207895736,172.00591725879,2.8578345940151,2.8983761611695,3.08747831318611,717.7438420496,15.381458562842,3.274462588511,1646.4,130.31600499128,72.21266481072,1563.9148494046,1706.06998327423,20.001677309844,388.4558567211,104.55422397984,73.37731660152,1488.624793848,51.3373986604,18.225860857788,,9581.46,22503.35,261.67,4583.81,6959.39,7986.8,15764.98,111.356004459493,130.605503068909,259.214154666606,159.206470124744,,1.3073,83.25,1.6148,1.0553,0.9844,0.9264,0.8435,,
2012-12-13,102.30397483488,170.92261612203,2.8578345940151,2.8983761611695,3.08747831318611,712.0028970262,15.020542557108,3.242654533145,1612.8,128.87922434088,71.68116825912,1567.0989312154,1710.2136727898,19.840730399284,390.07189774125,104.41545273072,73.37731660152,1477.679023305,50.1642725655,18.314431455909,,9742.73,22445.58,265.79,4582.793,6919.54,8017.1,15866.29,111.356004459493,130.38437379175,258.574946441148,158.937653796969,,1.3076,83.64,1.6111,1.0526,0.9846,0.9237,0.8427,,
2012-12-14,102.905069617896,171.4164739932,2.8578345940151,2.8983761611695,3.08747831318611,711.332421695,14.882612873388,3.24309631169175,1614.5,131.17807338152,72.3721137762,1587.7954629856,1723.39813943025,20.074103419596,393.30797600808,105.14895790464,73.37731660152,1478.895220032,50.3393660125,18.668713848393,,9737.56,22605.98,264.56,4583.109,6902.51,8024.1,15908.09,111.387570189621,130.392563764978,258.696700388855,159.508888493491,,1.3161,83.5,1.6166,1.0564,0.9857,0.9178,0.846,,
2012-12-17,103.694743156368,172.08557175414,2.8578345940151,2.8983761611695,3.08747831318611,712.0028970262,14.866521076954,3.24928121134625,1608.5,129.95680982868,71.59258550052,1588.0608031365,1723.77483849015,20.017771998463,389.09825761044,105.80316522192,73.37731660152,1467.949449489,50.8296276641,19.052519773584,,9828.88,22513.61,262.76,4573.395,6897.1,8040.3,16004.73,111.363895892025,130.204194380731,257.905299728764,158.366419100447,,1.3162,83.89,1.6203,1.055,0.9836,0.9174,0.8448,,
2012-12-18,104.18976238944,172.86618580857,2.8578345940151,2.8983761611695,3.08747831318611,700.6886258122,14.57456991308,3.22719228400875,1594.8,129.310258536,71.86276291425,1555.9546448776,1692.98635736166,20.017771998463,381.3804405481,105.64456950864,73.37731660152,1463.6927609445,50.3043473231,19.003313885739,,9923.01,22494.73,264.23,4595.205,6912.09,8168.8,16155.14,111.300764431769,129.9912550768,257.022583607894,156.921531338656,,1.3227,84.2,1.6251,1.0534,0.9857,0.9129,0.8409,,
2012-12-19,105.72196477752,174.88940999046,2.8578345940151,2.8983761611695,3.08747831318611,698.9286280678,14.273423436958,3.18478154352075,1592.9,126.2570996539,71.37555774195,1525.1751873732,1643.57274567396,19.542963374222,376.11829255105,106.37807468256,73.37731660152,1435.11213786,50.6370248724,18.944266820325,,10160.4,22623.37,264.23,4617.777,6946.07,8264.2,16332.5,111.300764431769,130.081344782309,257.448722424866,157.593572158094,,1.3226,84.38,1.6244,1.048,0.9886,0.9132,0.8338,,
2012-12-20,106.040191427352,175.41512965977,2.8578345940151,2.8983761611695,3.08747831318611,691.3438758836,13.783773059752,3.1233743255225,1553.30000006134,125.07175561732,69.94494619056,1495.19175038085,1613.16436925076,19.239724252858,361.43439385452,105.8626386144,73.37731660152,1422.3420722265,50.0241978079,18.924584465187,,10039.33,22659.78,264.78,4634.107,6912.79,8264.2,16399.36,111.300764431769,130.073154809081,257.448722424866,157.52636807615,,1.3243,84.37,1.6279,1.0482,0.9875,0.9114,0.8338,,
2012-12-21,104.885146550184,173.98134874347,2.8578345940151,2.8983761611695,3.08747831318611,694.5286337068,13.783773059752,3.14546325286,1545.31696010214,126.0775020726,70.0689620526,1521.26912919155,1641.29211744222,19.690592946465,366.24550059468,105.78334075776,73.37731660152,1408.355809866,51.1973239028,18.786807979221,,9940.06,22506.29,261.89,4623.578,6889.54,8291.0,16333.95,111.316547296833,130.204194380731,258.087930650323,158.635235428222,,1.3183,84.23,1.6168,1.0401,0.9933,0.9158,0.8234,,
2012-12-24,104.437272005976,172.89804760671,2.8578345940151,2.8983761611695,3.08747831318611,695.408632579,13.7456125139228,3.133093453551,1535.63752415161,126.481596630525,70.31256463875,1528.18761744745,1643.57274567396,19.610793177685,365.844575033,105.68421843696,73.37731660152,1386.46426878,51.6000388309,18.6982373811,,9940.06,22541.18,262.11,4635.189,6889.54,8299.5,16333.95,111.316547296833,130.12229464845,257.783545781058,158.332817059475,,1.3185,84.9,1.612,1.0361,0.9926,0.9156,0.8219,,
2012-12-25,104.437272005976,172.89804760671,2.8578345940151,2.8983761611695,3.08747831318611,695.408632579,13.7456125139228,3.133093453551,1535.63752415161,126.481596630525,70.31256463875,1528.18761744745,1643.57274567396,19.610793177685,365.844575033,105.68421843696,73.37731660152,1386.46426878,51.6000388309,18.6982373811,,10080.12,22541.18,262.11,4635.189,6889.54,8299.5,16333.95,111.316547296833,130.12229464845,257.783545781058,158.332817059475,,1.3179,84.8,1.6124,1.0359,0.992,0.9157,0.8217,,
2012-12-26,107.37202888776,176.02050382443,2.8578345940151,2.8983761611695,3.08747831318611,695.5762514118,13.820554308744,3.17771308677275,1537.7330721409,124.4611238409,68.7402206736,1509.8270139991,1621.14656806185,19.483113547637,359.42976604612,105.94193647104,73.37731660152,1385.248072053,51.7576229332,18.79664915679,,10230.36,22541.18,261.97,4635.189,6889.54,8299.5,16333.95,111.308655864301,130.171434487819,258.11836913725,158.568031346278,,1.3223,85.61,1.6136,1.0373,0.9941,0.9131,0.8193,,
2012-12-27,107.301311854464,176.38691450304,2.8578345940151,2.8983761611695,3.08747831318611,697.2105350316,13.864232041922,3.182572650787,1535.63752415161,123.99417012952,68.17329101856,1505.0372913604,1620.00625394598,19.411293755735,354.41819652512,105.8626386144,73.37731660152,1372.4780064195,51.7926416226,19.200137437119,,10322.98,22619.78,262.68,4647.963,6862.55,8280.9,16408.28,111.332330161897,130.38437379175,258.940208284267,159.508888493491,,1.3234,86.09,1.6098,1.0377,0.995,0.9132,0.8206,,
2012-12-28,107.01844372128,176.13202011792,2.8578345940151,2.8983761611695,3.08747831318611,694.9476807888,13.78147423169,3.17152818711825,1518.37420023984,124.35336529212,68.88195308736,1509.2948225948,1612.40415984018,19.71054288866,349.8075525658,105.80316522192,73.37731660152,1368.8294162385,51.1623052134,19.101725661429,,10395.18,22666.59,263.92,4671.299,6822.44,8131.0,16273.38,111.348113026961,130.408943711434,259.00108525812,159.542490534462,,1.3217,85.97,1.6168,1.0373,0.9968,0.9133,0.8194,,
2012-12-31,108.220633287312,177.26311395189,2.8578345940151,2.8983761611695,3.08747831318611,701.484815268,13.949288680216,3.21614782034,1536.83498014549,125.404011142725,68.9173861908,1500.2475687217,1610.12353160844,19.742462796172,348.3040817095,105.20843129712,73.37731660152,1357.275547332,50.426912736,19.239502147395,,10395.18,22656.92,263.92,4648.95,6822.44,8167.5,16273.38,111.348113026961,130.425323657891,258.666261901928,158.60163338725,,1.3193,86.72,1.6243,1.0393,0.9918,0.9149,0.828,,
2013-01-04,109.764621847608,177.470215639305,2.667203199682,2.8296203421486,3.09408098900616,694.9476807888,13.935495711844,3.272695474324,1564.6758320032,122.6651480279,66.10045446732,1455.27739505835,1518.51829763355,19.977872114073,334.17145566028,105.386851478813,73.945233680075,1352.410760424,51.4249453839,18.560460895134,,10688.11,23331.09,266.14,4723.78,7058.92,8435.8,16959.78,111.292872999237,129.876595451606,256.200744460877,155.37583745395,,1.3068,88.15,1.6068,1.0477,0.9873,0.9245,0.8317,,
2013-01-07,109.835338880904,178.179129800733,2.6868390514588,2.8296203421486,3.09408098900616,690.5476864278,13.843542589364,3.25634966809425,1553.10042406236,123.11414198115,66.54779739825,1477.8955297411,1543.2251034774,20.009792021585,332.2670592423,105.386851478813,73.945233680075,1378.5589900545,52.177847206,18.59982560541,,10599.01,23329.75,265.97,4717.325,7049.3,8419.0,16895.66,111.292872999237,129.892975398063,256.322498408583,155.577449699781,,1.3116,87.78,1.6114,1.0502,0.9857,0.9212,0.8371,,
2013-01-08,109.799980364256,178.565810252421,2.667203199682,2.859867033062,3.1194587308976,696.5400597004,13.956185164402,3.2506065469865,1577.04954393996,123.697834120375,66.4813603293,1475.7667641239,1562.99054815248,19.802312622757,332.51763771835,105.3675604526,73.472674534835,1350.5864653335,51.3549080051,18.314431455909,,10508.06,23111.19,263.95,4690.25,7074.52,8453.0,16951.14,111.324438729365,130.024014969712,256.870391173261,156.115082355331,,1.308,87.04,1.6054,1.0502,0.9864,0.924,0.8365,,
2013-01-09,109.870697393685,178.51747519596,2.5862053111027,2.869228299946,3.1021556925606,694.9057760806,13.972276960836,3.24574698297225,1593.6143518553,124.74847997098,66.29533653624,1474.7023813153,1555.00834934139,19.854182472464,336.7774718112,104.7720391991,72.3000114183475,1357.8836456955,52.002753759,18.50141382972,,10578.57,23218.47,262.9,4708.138,7151.6,8606.4,17326.27,111.356004459493,130.163244514591,257.266091503306,156.45110276505,,1.3063,87.87,1.6022,1.0514,0.9877,0.9253,0.8394,,
2013-01-10,110.503957897395,178.823597220213,2.6058411628795,2.86426682849748,3.1093001729062,701.065768186,14.169976174168,3.2806474881655,1627.5422716819,125.404011142725,66.01630084665,1468.58218016585,1538.28374230863,19.894082356854,340.03499199985,104.2956221963,72.06547879505,1371.2618096925,52.4404873765,18.668713848393,2738.5,10652.64,23354.31,264.95,4722.957,7143.73,8618.9,17451.07,111.340221594429,130.007635023256,256.596444790922,155.745459904641,,1.3263,88.72,1.6162,1.0596,0.9835,0.9144,0.8455,,
2013-01-11,110.4687767583,176.970753389208,2.691748014403,2.8214858388376,3.054265347744,697.294344448,14.018253522076,3.24044564041125,1627.14311968394,127.289785746375,66.85783705335,1461.66369190995,1537.52353289805,19.71054288866,347.55234628135,103.81920519992,72.10812108708,1371.2618096925,53.578594782,18.885219754911,2742.5,10801.57,23264.07,263.32,4709.486,7188.22,8664.7,17502.39,111.348113026961,130.056774862625,256.961706634041,156.215888478247,,1.3342,89.18,1.6127,1.0539,0.9847,0.9135,0.8365,,
2013-01-14,110.9378586129,179.065272502518,2.7727459029823,2.87241113068656,3.070340428392,698.132438612,14.261929296648,3.223216277088,1648.89690357276,130.0286488612,67.9429758462,1509.2948225948,1578.95494577466,20.22924138573,354.8191220868,103.684425074475,72.439272045,1369.437514602,53.5610854373,18.570302072703,2731.0,10801.57,23413.26,264.8,4719.707,7202.52,8632.1,17391.24,111.356004459493,130.130484621678,257.205214529453,156.417500724078,,1.3382,89.46,1.6075,1.0562,0.9836,0.9218,0.8427,,
2013-01-15,110.105238320985,176.616296308494,2.8128357670266,2.836463865852,3.0753464182209,703.4543365534,14.420548432926,3.2117300348725,1678.63372742078,130.99847580022,69.3602999838,1504.5050999561,1567.55180461596,20.265151281681,357.02421267604,103.43411912722,72.68763526344,1373.6942031465,53.0182957516,18.40300205403,2718.0,10879.08,23381.51,261.43,4716.555,7272.31,8601.0,17467.48,111.356004459493,130.245144246872,257.661791833352,156.955133379628,,1.3304,88.77,1.6063,1.0565,0.984,0.9318,0.8395,,
2013-01-16,110.82058814925,177.083535187617,2.8193810509522,2.81867745882516,3.0408607105107,704.3343354256,14.484915618662,3.19847667847,1686.21761538202,131.420530116275,69.7146310182,1528.9859045539,1594.53923869155,20.488590634265,356.8237498952,102.24035230185,72.45996897987,1367.005121148,53.4385200244,18.225860857788,2725.0,10600.44,23356.99,260.49,4738.444,7304.85,8581.1,17339.95,111.348113026961,130.269714166556,257.722668807205,157.089541543516,,1.3287,88.36,1.6005,1.0572,0.9857,0.9308,0.841,,
2013-01-17,112.08710915667,178.710815421804,2.8480166681267,2.83341772799562,3.092589272076,707.351474416,14.588362881452,3.22719228400875,1694.89917133765,130.11844765185,69.3160086045,1522.33351200015,1573.6334799006,20.54844046085,357.42513823772,101.04658547648,72.89460461214,1395.5857442325,54.2964779147,18.10776672696,2739.0,10609.64,23339.76,260.1,4756.626,7429.89,8628.9,17587.35,111.316547296833,130.015824996484,256.900829660188,156.115082355331,,1.3377,89.87,1.5994,1.0545,0.9855,0.9324,0.8358,,
2013-01-18,112.403739408525,179.919191833329,2.9167421493455,2.835389356356,3.1254063165099,706.09433317,14.636638270754,3.2506065469865,1668.75471547127,130.702139791075,70.2018361905,1521.26912919155,1574.39368931118,20.648190171825,355.821435991,99.92983586565,72.93599848188,1387.0723671435,54.5065900511,18.166813792374,2734.0,10913.3,23601.78,261.71,4771.226,7368.8,8604.0,17554.13,111.332330161897,130.155054541362,257.418283937939,156.820725215741,,1.3313,90.05,1.5863,1.0506,0.9917,0.9337,0.8367,,
2013-01-21,112.403739408525,180.12864374466,2.9167421493455,2.835389356356,3.1254063165099,706.09433317,14.636638270754,3.2506065469865,1668.75471547127,130.702139791075,70.2018361905,1521.26912919155,1574.39368931118,20.648190171825,355.821435991,99.92983586565,72.93599848188,1387.0723671435,54.5065900511,18.166813792374,2734.0,10747.74,23590.91,261.3,4777.497,7336.05,8665.9,17631.99,111.332330161897,130.155054541362,257.418283937939,156.820725215741,,1.3312,89.63,1.5829,1.0515,0.9928,0.9323,0.8356,,
2013-01-22,113.2832678859,181.192014986802,2.9216511122897,2.8654332170856,3.15054750987282,709.6981380752,14.79295857897,3.25723322518775,1694.30044334071,130.7470391864,69.0502603287,1545.21774238505,1602.14133279735,20.90753942036,362.23624497788,100.43044776016,73.0601800911,1351.8026620605,52.1603378613,17.881419642873,2751.0,10709.93,23658.99,262.91,4779.078,7291.85,8632.1,17715.9,111.348113026961,130.228764300416,257.661791833352,157.022337461572,,1.3322,88.7,1.5837,1.0564,0.9917,0.9294,0.8407,,
2013-01-23,112.051928017575,181.723700607873,2.9003789395315,2.872944182268,3.17279635355682,706.6809990848,14.813648031528,3.2647434604825,1686.61676737998,129.444956721975,68.651637915,1529.5180959582,1583.13609753285,20.7479398828,360.58242703595,100.46895636743,72.93599848188,1355.4512522415,52.7556555811,18.265225568064,2758.0,10486.99,23635.1,261.1,4787.827,7391.95,8613.3,17579.0,111.348113026961,130.220574327187,257.722668807205,156.955133379628,,1.3317,88.61,1.5845,1.0555,0.9988,0.9293,0.8421,,
2013-01-24,112.46237464035,182.642066680632,2.8463803471453,2.8860883713372,3.1899279631935,698.8448186514,14.542386320212,3.25634966809425,1681.4277914065,129.93885007055,67.9872672255,1527.65542604315,1577.05442224821,20.82773965158,361.8353194162,100.39193915289,74.17781457408,1342.0730882445,51.477473418,18.225860857788,2718.25,10620.87,23598.9,258.74,4810.224,7457.74,8665.6,17756.63,111.348113026961,130.187814434275,257.600914859498,156.820725215741,,1.3375,90.36,1.5786,1.0451,1.0021,0.9289,0.8375,,
2013-01-25,112.65000738219,182.70651342258,2.830835297822,2.86937647380636,3.20950694563542,695.11529959311,14.363077731376,3.23381896221,1688.4129513708,129.355157931325,68.651637915,1533.7756271926,1581.99578341698,20.791829755629,363.8399472246,100.66149940378,73.6810881372,1326.870629157,51.9152070355,18.058560839115,2729.0,10926.65,23580.43,256.06,4835.174,7458.66,8724.6,17726.89,111.269198701641,129.7291759335,255.987675052391,154.905408880344,,1.3456,90.82,1.5798,1.0422,1.0059,0.9266,0.8377,,
2013-01-28,113.16599742225,182.70651342258,2.7064749032356,2.86346158872522,3.26090177454546,692.81511660306,14.151585549672,3.22984295528925,1663.26637549932,130.971536163025,68.9616775701,1540.96021115065,1597.96018103916,20.696070033093,362.23624497788,102.760218499995,73.76387587668,1324.438235703,52.3179219636,18.481731474582,2738.0,10824.31,23671.88,254.66,4835.174,7483.95,8672.5,17897.41,111.253415836577,129.589946388622,255.622413209272,154.468582347709,,1.3455,90.82,1.5692,1.0415,1.006,0.9261,0.8339,,
2013-01-29,114.10416113145,183.99544826154,2.675384804589,2.90890292807874,3.29316259788726,695.86808675349,14.420548432926,3.25634966809425,1673.24517544832,131.01643555835,68.8288034322,1545.21774238505,1611.26384572431,20.62824022963,360.833005512,102.4328953382,74.21920844382,1329.9111209745,52.4229780318,18.058560839115,2743.0,10866.72,23655.17,257.22,4888.976,7458.03,8643.0,17891.91,111.292872999237,129.630896254762,255.622413209272,154.233368060906,,1.3493,90.7,1.5761,1.0472,1.0007,0.921,0.8393,,
2013-01-30,114.87814619154,185.203824673065,2.732656038938,2.9222348912775,3.35979788472084,703.0195647771,14.705603112614,3.308037758064,1681.92673140395,132.902210162,69.7589223975,1573.95607821725,1644.71305978983,20.94743930475,364.8422611288,102.39438673093,73.8880574859,1329.303022611,51.9327163802,18.373478521323,2737.0,11113.95,23822.06,258.47,4896.693,7387.9,8571.9,17289.91,111.300764431769,129.671846120903,255.561536235419,153.830143569244,,1.3566,91.09,1.5799,1.0413,1.001,0.9106,0.8357,,
2013-01-31,114.29179387329,186.25108422972,2.724474434031,2.9259903738687,3.3723684814023,696.20265882477,14.475720306414,3.297435072942,1676.93733142945,133.036908347975,69.2717172252,1563.0461544291,1621.90677747243,21.099058865432,360.3318485599,102.31736951639,74.01223909512,1335.384006246,51.5124921074,18.530937362427,2730.5,11138.66,23729.53,258.07,4878.781,7390.86,8362.3,17439.06,111.324438729365,129.712795987044,255.744167156978,154.266970101878,,1.3577,91.73,1.5855,1.0424,0.9972,0.9103,0.8388,,
2013-02-01,114.4559725224,187.910587834881,2.7040204217635,2.96457795749328,3.39695345367312,697.41548258316,14.629741786568,3.297435072942,1679.33224341721,132.1838198368,67.8101017083,1569.16635557855,1626.46803393591,21.134968761383,359.8306916078,101.874520532785,73.43272491876,1337.2083013365,51.6700762097,18.40300205403,2757.0,11191.34,23721.84,257.64,4921.096,7420.35,8229.7,17318.94,111.324438729365,129.745555879956,255.439782287713,153.594929282441,,1.364,92.85,1.5697,1.0404,0.9964,0.9075,0.8448,,
2013-02-04,112.755550799475,186.07385568414,2.716292829124,2.966831247048,3.3579067330077,700.21752368013,14.60905233401,3.33984581343,1692.00531935244,131.8246246742,67.5443534325,1584.59990630325,1647.75389743215,21.18683861109,360.03115438864,101.85526622915,73.10157396084,1335.9921046095,50.6545342171,18.432525586737,2711.0,11260.35,23685.01,256.89,4907.515,7362.72,7919.6,16539.0,111.332330161897,129.909355344519,256.17030597395,154.266970101878,,1.3513,92.36,1.5762,1.0437,0.9986,0.9082,0.8429,,
2013-02-05,113.341903117725,187.63218161502,2.7858364708335,2.99509125354678,3.3773744712312,700.25934518904,14.602155849824,3.32880134976125,1704.27924328971,131.01643555835,67.1457310188,1591.7844902613,1667.51934210723,21.150928715139,366.24550059468,101.913029140055,72.72902913318,1367.0051212009,50.5319688042,18.245543212926,2749.0,11046.92,23148.53,254.82,4882.72,7404.63,8093.6,16712.26,111.316547296833,129.753745853184,255.622413209272,153.494123159525,,1.3581,93.6,1.566,1.0389,0.9952,0.9078,0.8446,,
2013-02-06,113.459173581375,188.24901896266,2.8120176065359,2.99462181822288,3.3951735461784,701.63945498307,14.650431239126,3.309804872251,1731.72094314946,129.624554303275,67.3671879153,1583.2694277925,1662.95808564375,20.94743930475,376.06817685584,101.23912851283,71.44581917124,1350.6083472016,49.8140856715,17.940466708287,2738.5,11463.75,23256.93,254.31,4920.954,7433.47,8056.2,16602.85,111.348113026961,129.942115237431,256.383375382436,154.334174183822,,1.3521,93.63,1.5658,1.0319,0.9954,0.91,0.8393,,
2013-02-07,112.55619101127,189.4339959726,2.6958388168565,3.013774779438,3.3584629540998,699.13016444847,14.475720306414,3.30317819404975,1720.3451112076,127.60408151365,66.879982743,1582.47114068605,1662.95808564375,20.723999952166,382.3827544523,101.2776371201,71.65278851994,1360.9322419419,49.0962025388,17.861737287735,2741.0,11357.07,23177.0,254.0,4935.702,7337.05,8014.6,16400.56,111.340221594429,129.999445050028,256.657321764775,154.602990511597,,1.3396,93.64,1.5709,1.0282,0.9977,0.9182,0.833,,
